,Date,N,windows,scaled_windows,MSE,RMSE
0,0,0.6382336768259145,1,1.0,0,0
1,1,1.2192742413566364,2,1.0,0,0
2,2,1.5231597351750956,3,1.0,0,0
3,3,1.105666956651678,4,1.0,0,0
4,4,1.560182064885023,5,1.0,0,0
5,5,1.7126216841024828,6,1.0,0,0
6,6,1.380082294103687,7,1.0,0,0
7,7,1.4577924395583632,8,1.0,0,0
8,8,1.3687967958354932,9,1.0,0,0
9,9,1.1981658295175346,10,1.0,0,0
10,10,0.8932803407916163,11,1.0,0,0
11,11,0.7967397593439659,12,1.0,0,0
12,12,0.1849575144827408,13,1.0,0,0
13,13,-0.1265598481608722,14,1.0,0,0
14,14,-0.5082898303160361,15,1.0,0,0
15,15,-0.3777569743568577,16,1.0,0,0
16,16,-0.4257731315442312,17,1.0,0,0
17,17,-0.5294876559895328,18,1.0,0,0
18,18,-0.7381300385823135,19,1.0,0,0
19,19,-0.638464122757195,20,1.0,0,0
20,20,-0.3725798115040916,21,1.0,0,0
21,21,-0.185518171199916,22,1.0,0,0
22,22,0.6617036032009993,23,1.0,0,0
23,23,1.3429615594443904,24,1.0,0,0
24,24,0.488331398946949,25,1.0,0,0
25,25,0.051673530596765,26,1.0,0,0
26,26,0.3111594153703017,27,1.0,0,0
27,27,0.3836652848254454,28,1.0,0,0
28,28,0.6380467427461165,29,1.0,0,0
29,29,0.7984125847980044,30,1.0,0,0
30,30,1.627937789533287,31,1.0,0,0
31,31,1.008876315060992,32,1.0,0,0
32,32,0.6833076868277086,33,1.0,0,0
33,33,1.299152053512228,34,1.0,0,0
34,34,1.239005785237324,35,1.0,0,0
35,35,1.1658245669599123,36,1.0,0,0
36,36,0.6261652786236638,37,1.0,0,0
37,37,-0.3024735870373669,38,1.0,0,0
38,38,-0.3864404552198716,39,1.0,0,0
39,39,-0.4508310646858703,40,1.0,0,0
40,40,-0.9900719217492858,41,1.0,0,0
41,41,-1.186048752004762,42,1.0,0,0
42,42,-1.0460495854757716,43,1.0,0,0
43,43,-1.1991277832403848,44,1.0,0,0
44,44,-0.9274072588698048,45,1.0,0,0
45,45,-0.5448489886027259,46,1.0,0,0
46,46,-0.1776838994590663,47,1.0,0,0
47,47,-0.0299807692948594,48,1.0,0,0
48,48,0.5578227266639444,49,1.0,0,0
49,49,1.19764702096916,50,1.0,0,0
50,50,1.519566332025108,51,1.0,0,0
51,51,1.3151387864668374,52,1.0,0,0
52,52,1.6956595164730324,53,1.0,0,0
53,53,1.47108915775899,54,1.0,0,0
54,54,1.743112962713694,55,1.0,0,0
55,55,1.1297183140536011,56,1.0,0,0
56,56,1.2990305050720297,57,1.0,0,0
57,57,1.0112860455611403,58,1.0,0,0
58,58,0.2084005547837161,59,1.0,0,0
59,59,-0.1713711161465682,60,1.0,0,0
60,60,-0.3867938421034904,61,1.0,0,0
61,61,-0.4943690063586627,62,1.0,0,0
62,62,-1.0687286890451948,63,1.0,0,0
63,63,-1.590990349295587,64,1.0,0,0
