Date,N,windows,scaled_windows,MSE,RMSE
0,-0.9891213503478508,51,51.0,0,0
1,-1.257995866780949,51,25.5,0,0
2,0.1458377676829159,51,17.0,0,0
3,0.3027572378759495,51,12.75,0,0
4,1.181590832737231,51,10.2,0,0
5,1.645021490776348,51,8.5,0,0
6,0.8588991760338642,51,7.285714285714286,0,0
7,1.343227602075907,51,6.375,0,0
8,0.9173485973706024,51,5.666666666666667,0,0
9,0.5252458892556796,51,5.1,0,0
10,0.592494380995034,51,4.636363636363637,0,0
11,-0.978259518757158,51,4.25,0,0
12,0.3229099399227234,51,3.923076923076923,0,0
13,-0.3843283806212796,51,3.642857142857143,0,0
14,0.6478203813119643,51,3.4,0,0
15,0.7187452826268999,51,3.1875,0,0
16,2.181538753999913,51,3.0,0,0
17,1.3170811214474898,51,2.8333333333333335,0,0
18,0.9025809931990914,51,2.6842105263157894,0,0
19,1.1850782191924822,51,2.55,0,0
20,-1.1187040797801044,51,2.4285714285714284,0,0
21,-0.1580356381194414,51,2.3181818181818183,0,0
22,1.4000620617772446,51,2.217391304347826,0,0
23,2.374095251685553,51,2.125,0,0
24,2.9038756350658264,51,2.04,0,0
25,2.505251751578648,51,1.9615384615384615,0,0
26,3.58940851234801,51,1.8888888888888888,0,0
27,4.358589556951597,51,1.8214285714285714,0,0
28,4.376298048472975,51,1.7586206896551724,0,0
29,4.023262537147657,51,1.7,0,0
30,3.346518287326214,51,1.6451612903225807,0,0
31,1.8656298689593545,51,1.59375,0,0
32,2.9789939831293086,51,1.5454545454545454,0,0
33,0.5611721796940516,51,1.5,0,0
34,0.1833538543932177,51,1.457142857142857,0,0
35,0.3648002002567975,51,1.4166666666666667,0,0
36,1.1956466251847273,51,1.3783783783783783,0,0
37,2.843224739724566,51,1.3421052631578947,0,0
38,3.5678305099583354,51,1.3076923076923077,0,0
39,2.959914746513157,51,1.275,0,0
40,3.4561613822478128,51,1.2439024390243902,0,0
41,1.91422237966805,51,1.2142857142857142,0,0
42,3.2168994296775617,51,1.186046511627907,0,0
43,2.7924379994995587,51,1.1590909090909092,0,0
44,1.8907462676560016,51,1.1333333333333333,0,0
45,1.1227049147499673,51,1.108695652173913,0,0
46,0.995904938326153,51,1.0851063829787233,0,0
47,0.5336640337476541,51,1.0625,0,0
48,2.7913936762182283,51,1.0408163265306123,0,0
49,1.8093688504365475,51,1.02,0,0
50,1.6942902856495223,51,1.0,0,0
51,1.5989187779367569,52,1.0,0,0
52,1.5023356142436797,53,1.0,0,0
53,1.4403800054078832,54,1.0,0,0
54,0.8457916905989503,55,1.0,0,0
55,0.2072321772714519,56,1.0,0,0
56,-0.6527898255669091,57,1.0,0,0
57,-2.0651552175831043,58,1.0,0,0
