windows_run_0,window_mean
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
247.0,247.0
