,Date,N,windows,scaled_windows,MSE,RMSE
0,0,2.9997234993817385,1,1.0,0,0
1,1,-2.9631855483388345,2,1.0,0,0
2,2,-0.1626411538475592,3,1.0,0,0
3,3,-1.4228966414829864,4,1.0,0,0
4,4,-2.0828928116334495,5,1.0,0,0
5,5,-1.909440808741946,6,1.0,0,0
6,6,-5.386502045298569,7,1.0,0,0
7,7,-5.479082123347671,8,1.0,0,0
8,8,-7.112737258072141,9,1.0,0,0
9,9,0.0006793163052593,10,1.0,0,0
10,10,-2.2510593295199897,11,1.0,0,0
11,11,-3.013152805303322,12,1.0,0,0
12,12,-2.2106280875477107,13,1.0,0,0
13,13,-4.01028056212185,14,1.0,0,0
14,14,-5.902076569527872,15,1.0,0,0
15,15,-5.00789701001416,16,1.0,0,0
16,16,-3.6616762845528545,17,1.0,0,0
17,17,-4.202512635652741,18,1.0,0,0
18,18,-2.251074396299884,19,1.0,0,0
19,19,-3.1090427820167292,20,1.0,0,0
20,20,-2.625877630988661,21,1.0,0,0
21,21,-0.1333325928589033,22,1.0,0,0
22,22,-0.1697949765918482,23,1.0,0,0
23,23,-0.4984005155512911,24,1.0,0,0
24,24,-0.9414505600509184,25,1.0,0,0
25,25,-0.2770090007914482,26,1.0,0,0
26,26,2.391380921199802,27,1.0,0,0
27,27,1.0542347295613594,28,1.0,0,0
28,28,0.3229753710564304,29,1.0,0,0
29,29,1.3738188716546156,30,1.0,0,0
30,30,0.0311310333325293,31,1.0,0,0
31,31,-0.013402537109076,32,1.0,0,0
32,32,1.6408475366470403,33,1.0,0,0
33,33,2.373687182321458,34,1.0,0,0
34,34,2.4500230562370966,35,1.0,0,0
35,35,4.299214246407369,36,1.0,0,0
36,36,-1.3041255603727913,37,1.0,0,0
37,37,1.660231223094656,38,1.0,0,0
38,38,-1.333920588623051,39,1.0,0,0
39,39,-3.0492206979578507,40,1.0,0,0
40,40,-1.9745623619617576,41,1.0,0,0
41,41,-1.625087148841936,42,1.0,0,0
42,42,-2.396679715243654,43,1.0,0,0
43,43,-4.474358802762473,44,1.0,0,0
44,44,-4.0012431241543895,45,1.0,0,0
45,45,-4.236507161012571,46,1.0,0,0
46,46,-1.6064648039497964,47,1.0,0,0
47,47,-0.5470982150613517,48,1.0,0,0
48,48,-0.2109557551104838,49,1.0,0,0
49,49,1.5834062511301528,50,1.0,0,0
50,50,2.051031391633561,51,1.0,0,0
51,51,0.8251757794506963,52,1.0,0,0
52,52,2.0781569100851582,53,1.0,0,0
53,53,3.630468165595784,54,1.0,0,0
54,54,1.6337867889373867,55,1.0,0,0
55,55,-0.0360584581759324,56,1.0,0,0
56,56,1.76896372187913,57,1.0,0,0
57,57,-3.1406341372867113,58,1.0,0,0
58,58,-1.2250515916334337,59,1.0,0,0
59,59,-0.1539665375713532,60,1.0,0,0
60,60,-2.793782648560213,61,1.0,0,0
61,61,-2.812334865595141,62,1.0,0,0
62,62,-4.396996163388716,63,1.0,0,0
63,63,-2.5326448844565355,64,1.0,0,0
64,64,-6.7283343542948755,65,1.0,0,0
65,65,-6.792084345312536,66,1.0,0,0
66,66,-4.851625906297412,67,1.0,0,0
67,67,-3.625662490439612,68,1.0,0,0
68,68,-7.165068288997748,69,1.0,0,0
69,69,-6.57335970473712,70,1.0,0,0
70,70,-5.243636585346828,71,1.0,0,0
71,71,-6.288745756021467,72,1.0,0,0
72,72,-3.944968521432385,73,1.0,0,0
73,73,-6.580412215017343,74,1.0,0,0
74,74,-6.305060849580349,75,1.0,0,0
75,75,-8.12539126807505,76,1.0,0,0
76,76,-4.769370100017599,77,1.0,0,0
77,77,-4.513955531575255,78,1.0,0,0
78,78,-3.8256222639039943,79,1.0,0,0
79,79,-7.797108802100818,80,1.0,0,0
80,80,-3.5236151744740973,81,1.0,0,0
81,81,-4.027374400917596,82,1.0,0,0
82,82,-3.3116585753989876,83,1.0,0,0
83,83,-2.696330531584625,84,1.0,0,0
84,84,-3.588960768315884,85,1.0,0,0
85,85,-4.198022347358179,86,1.0,0,0
86,86,-5.145233122358697,87,1.0,0,0
87,87,-6.065280733700466,88,1.0,0,0
88,88,-3.290695303877751,89,1.0,0,0
89,89,-6.6860314439635875,90,1.0,0,0
90,90,-7.554229740495488,91,1.0,0,0
91,91,-8.214298280713098,92,1.0,0,0
92,92,-7.347201797748217,93,1.0,0,0
93,93,-6.75305780470053,94,1.0,0,0
94,94,-9.284410456471113,95,1.0,0,0
95,95,-11.836324707940618,96,1.0,0,0
96,96,-10.886473463896536,97,1.0,0,0
97,97,-7.912955589452407,98,1.0,0,0
98,98,-7.205868105629359,99,1.0,0,0
99,99,-7.79845201206397,100,1.0,0,0
100,100,-9.693934142981504,101,1.0,0,0
101,101,-8.749589834128933,102,1.0,0,0
102,102,-9.454836919252015,103,1.0,0,0
103,103,-7.360634327135641,104,1.0,0,0
104,104,-10.98304133423535,105,1.0,0,0
105,105,-10.91528319664194,106,1.0,0,0
106,106,-11.332783512031066,107,1.0,0,0
107,107,-10.999861764519297,108,1.0,0,0
108,108,-9.61529322693459,109,1.0,0,0
109,109,-5.784546415717884,110,1.0,0,0
110,110,-4.359917139171178,111,1.0,0,0
111,111,-2.7998844735554425,112,1.0,0,0
112,112,-8.393492314353022,113,1.0,0,0
113,113,-8.04278960790172,114,1.0,0,0
114,114,-8.828834455925938,115,1.0,0,0
115,115,-7.918201697960424,116,1.0,0,0
116,116,-13.19478685492514,117,1.0,0,0
117,117,-10.064158410004476,118,1.0,0,0
118,118,-8.560985780431906,119,1.0,0,0
119,119,-12.588363006952807,120,1.0,0,0
120,120,-12.899303861524634,121,1.0,0,0
121,121,-14.864247100405048,122,1.0,0,0
122,122,-14.264452525984607,123,1.0,0,0
123,123,-13.57929670718446,124,1.0,0,0
124,124,-9.085853069813009,125,1.0,0,0
125,125,-9.97590963016973,126,1.0,0,0
126,126,-8.488815056086022,127,1.0,0,0
127,127,-8.63138853736741,128,1.0,0,0
128,128,-6.221145418370304,129,1.0,0,0
129,129,-5.007831337845549,130,1.0,0,0
130,130,-3.307983758449242,131,1.0,0,0
131,131,-5.003113873469817,132,1.0,0,0
132,132,-5.0389827416264055,133,1.0,0,0
133,133,-4.699530125502023,134,1.0,0,0
134,134,-1.0343167596469844,135,1.0,0,0
135,135,-1.8253653538142556,136,1.0,0,0
136,136,-0.657906011186038,137,1.0,0,0
137,137,-1.160423533041478,138,1.0,0,0
138,138,0.3866667744965769,139,1.0,0,0
139,139,-1.1844216021060696,140,1.0,0,0
140,140,-1.7296141440908313,141,1.0,0,0
141,141,-1.5366652668934262,142,1.0,0,0
142,142,1.630079236898896,143,1.0,0,0
143,143,0.1180867784742955,144,1.0,0,0
144,144,-0.3330108062334917,145,1.0,0,0
145,145,-1.4229408147952038,146,1.0,0,0
146,146,-2.5659094543667496,147,1.0,0,0
147,147,-1.940912896952693,148,1.0,0,0
148,148,-0.9602187951648355,149,1.0,0,0
149,149,-2.7227490852054355,150,1.0,0,0
150,150,-1.7637307908626891,151,1.0,0,0
151,151,-1.4799444801870736,150,0.9868421052631579,0,0
152,152,-1.1381852655371618,153,1.0,0,0
153,153,-3.066957965956508,154,1.0,0,0
154,154,-3.3245985199894017,155,1.0,0,0
155,155,-3.280735711051708,156,1.0,0,0
156,156,-5.895624834283169,150,0.9554140127388535,0,0
157,157,-5.451100499710655,158,1.0,0,0
158,158,-7.182705458920262,159,1.0,0,0
159,159,-8.6519035576861,160,1.0,0,0
160,160,-6.955290509857889,150,0.9316770186335404,0,0
161,161,-8.654316777235087,162,1.0,0,0
162,162,-9.272760040064544,163,1.0,0,0
163,163,-7.281748185272801,150,0.9146341463414634,0,0
164,164,-7.175879547864931,150,0.9090909090909091,0,0
165,165,-4.6373747518837565,166,1.0,0,0
166,166,-8.661479669788474,167,1.0,0,0
167,167,-6.2182133429387445,150,0.8928571428571429,0,0
168,168,-7.485826870412435,169,1.0,0,0
169,169,-5.478390506905349,150,0.8823529411764706,0,0
170,170,-4.877973216000653,171,1.0,0,0
171,171,-2.392940219741656,150,0.872093023255814,0,0
172,172,-1.5668038171550367,150,0.8670520231213873,0,0
173,173,-1.7062443432849392,150,0.8620689655172413,0,0
174,174,-1.15612560855497,175,1.0,0,0
175,175,-2.9797678227675477,150,0.8522727272727273,0,0
176,176,-1.3679831024157751,150,0.847457627118644,0,0
177,177,1.015038860732587,178,1.0,0,0
178,178,-0.1730536891371602,179,1.0,0,0
179,179,3.1598628549334378,150,0.8333333333333334,0,0
180,180,4.966245427131069,150,0.8287292817679558,0,0
181,181,8.129939477028383,150,0.8241758241758241,0,0
182,182,9.263140632954492,183,1.0,0,0
183,183,8.00276497867462,150,0.8152173913043478,0,0
184,184,8.379949085642167,185,1.0,0,0
185,185,7.75637172102357,150,0.8064516129032258,0,0
186,186,8.687392509552751,150,0.8021390374331551,0,0
187,187,10.299689938694902,188,1.0,0,0
188,188,11.983312128403602,150,0.7936507936507936,0,0
189,189,14.06552411235062,190,1.0,0,0
190,190,13.351677504670477,150,0.7853403141361257,0,0
191,191,15.511231495484145,192,1.0,0,0
192,192,16.222554187639265,150,0.7772020725388601,0,0
193,193,16.964529187798522,150,0.7731958762886598,0,0
194,194,18.60009316829457,195,1.0,0,0
195,195,18.479721784568497,196,1.0,0,0
196,196,19.63356598439221,197,1.0,0,0
197,197,22.81748454716511,198,1.0,0,0
198,198,24.946557552626174,150,0.7537688442211056,0,0
199,199,27.98150237002692,200,1.0,0,0
200,200,31.742938424619584,201,1.0,0,0
201,201,33.911368124549156,150,0.7425742574257426,0,0
202,202,35.07712585509913,203,1.0,0,0
203,203,37.14231506951316,204,1.0,0,0
204,204,37.698556407938426,150,0.7317073170731707,0,0
