windows_run_0,window_mean
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
141.0,141.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
199.0,199.0
