Date,N
0,12.417853825280817
1,-3.4566075292796166
2,16.19221345251731
3,38.07574641020064
4,-5.853834368083399
5,-5.853423923729514
6,39.480320387684785
7,19.18586822882272
8,-11.736859648373803
9,13.564001089649116
10,-11.585442320311557
11,-11.64324383925642
12,6.049056789150853
13,-47.832006116444944
14,-43.12294581282582
15,-14.057188231024318
16,-25.320778008360595
17,7.8561833148818465
18,-22.700601888030278
19,-35.30759253338229
20,36.64121922303885
21,-5.644407512163392
22,1.6882051171980959
23,-35.61870465533642
24,-13.609568113129566
25,2.773064742746652
26,-28.77483943555757
27,9.392450458641799
28,-15.015967247970124
29,-7.2923437448319195
30,-15.042665305734923
31,46.306954612723445
32,-0.3374306184483479
33,-26.442773223897497
34,20.563622802579726
35,-30.521091249275557
36,5.221589875118885
37,-48.99175309699439
38,-33.20465122246076
39,4.921530896728088
40,18.46166449988526
41,4.284207029749262
42,-2.891207059706013
43,-7.52759238973222
44,-36.96304975918569
45,-17.996105209867714
46,-11.515969273994688
47,26.428055655472892
48,8.590457239211535
49,-44.07600388406835
50,8.102099234869875
51,-9.627057010407913
52,-16.923050007648968
53,15.291907221021697
54,25.774988062398773
55,23.282002977904963
56,-20.980438080565964
57,-7.730309396280364
58,8.2815857850891
59,24.38862817805898
60,-11.979355946132248
61,-4.641474416595428
62,-27.658374350150705
63,-29.90516560201677
64,20.313145559854952
65,33.906000714270576
66,-1.8002530395083463
67,25.088322447300605
68,9.040900626190854
69,-16.127993865128108
70,9.034890137710349
71,38.45091416164923
72,-0.8956509777487883
73,39.11609139535015
74,-65.4936276022436
75,20.547562609380595
76,2.1761767059542834
77,-7.475183761646696
78,2.2940194133875575
79,-49.68922286502232
80,-5.4917971959377985
81,8.92781428779366
82,36.9473511185379
83,-12.956755456841185
84,-20.21234007232969
85,-12.543926089613414
86,22.88505294255185
87,8.218777741492111
88,-13.24400509417597
89,12.831685827833903
90,2.4269387337010095
91,24.21612476332223
92,-17.55132734693381
93,-8.191553664944205
94,-9.80270382830394
95,-36.58787370330296
96,7.403006926614402
97,6.526381804497233
98,0.12783641606152252
99,-5.864678334378685
100,-35.384268551260355
101,-10.516133069133977
102,-8.567862913169238
103,-20.056931730540473
104,-4.032142791650228
105,10.10127142036346
106,47.154647530263254
107,4.364445320795974
108,6.438759768069099
109,-1.8611478941541777
110,-47.969280382476036
111,-0.662846886230422
112,1.505755248525661
113,61.58105281213216
114,-4.809024119528063
115,7.538683558340312
116,-0.8677942426310827
117,-29.2169509404883
118,28.570570362875515
119,18.798325817169353
120,19.77579867607617
121,-22.734686369868474
122,35.06985777340248
123,-35.04627656980702
124,14.671427345006757
125,54.76139064524946
126,-24.76340812826721
127,-14.157443240069298
128,2.4912841271910304
129,-12.58689135290498
130,-38.766585776653315
131,1.714074370150683
132,-26.557592843152623
133,11.83981076587954
134,-22.985605855845083
135,38.748360125438495
136,-19.581332308405926
137,-8.05153790514189
138,20.337930434241745
139,-30.771607910848882
140,5.686498365103235
141,32.678568857060704
142,-40.18708086403069
143,4.615846463307605
144,6.497069856210587
145,19.54557179443275
146,-30.92376777195205
147,-33.01141532710691
148,13.048539140422442
149,7.424616830829652
150,6.262321258646916
151,8.661205237424397
152,-17.00061803946227
153,5.806342429025089
154,7.3268118324670315
155,-17.858785450659195
156,46.64436277861891
157,11.845823022794688
158,-29.782587430066215
159,16.41384021584574
160,-24.367041755683037
161,19.6771150935613
162,28.964889475185103
163,-20.517057958792762
164,24.084403231108045
165,10.319523173412458
166,20.55150399986225
167,47.41982456634869
168,-6.134702900071763
169,-18.84340410893724
170,-22.237860740638084
171,-20.395257124135956
172,-1.927542735352603
173,8.528799370416088
174,6.917269983250477
175,20.679581225900595
176,0.3250472969476755
177,36.33835192893292
178,-6.616420830948902
179,68.00422916474047
180,15.641683694125156
181,-21.428938910407062
182,-26.772312451527807
183,12.061810381079633
184,-5.586569633146271
185,17.850012352302297
186,11.83094061433862
187,-1.8207228164218194
188,-21.169842951710123
189,-37.871180617146614
190,-11.162873801675527
191,21.409969858086807
192,5.352343603255099
193,-31.1434694677997
194,4.32952314627955
195,9.632934493220919
196,-22.096435905028326
197,3.843127648638198
198,1.4552179611499974
199,-28.57425744576558
200,8.944684008707082
201,14.01961315920586
202,27.076281079381925
203,26.345051300872573
204,-34.44173419892728
205,-23.445625997878068
206,12.875881680216494
207,12.84464877280522
208,12.876192157651195
209,96.31828726636802
210,14.272262767329174
211,28.389141004514972
212,23.85004408733006
213,16.28478128264495
214,-7.881731116008639
215,18.97423051233168
216,-19.320630363439296
217,-5.920465168500222
218,-12.134088695727586
219,2.046853484658064
220,57.866464166837716
221,-46.68162981479371
222,17.15650475936284
223,-40.3178967797413
224,-11.798296644735839
225,27.223764924184156
226,1.6070004773865691
227,-26.943619448232653
228,-17.882592731499205
229,16.989943723366896
230,-18.259165792928417
231,5.411464739549372
232,1.1392959975953443
233,-16.29000869014542
234,53.59860223313314
235,15.847975557950281
236,-50.62856466644018
237,4.661357869235691
238,-16.5446616192097
239,21.3108333699056
240,-19.813018460817517
241,-2.8684110366724753
242,12.624681974511429
243,21.643879854253036
244,-30.007410176394405
245,-8.36253089602371
246,-11.873632779023904
247,-16.333230814342798
248,44.13635600702742
249,10.124542774023888
250,-31.52209885837613
251,22.946548676369403
252,53.053904925315834
253,25.81163151377867
254,-37.98424914885034
255,-12.105851821656284
256,31.67277872966557
257,-17.691736640469518
258,11.095485703655712
259,19.36585133573342
260,-23.173261789452074
261,-1.488133901545002
262,-81.03168350172682
263,-25.609691033357247
264,-6.314203784829007
265,-31.194579549121237
266,40.81028259829088
267,-35.75353444901582
268,-11.001112167424594
269,3.2685144321522834
270,36.03183222665289
271,-35.896553779485984
272,29.079093803873988
273,0.2558265254896762
274,-24.537716276198772
275,11.552586856581769
276,4.976492389336751
277,-15.005421928969866
278,1.7450521247504716
279,-9.632839921543997
280,2.8379336312812
281,16.55326686302616
282,39.6504204036338
283,-30.945387470671225
284,53.32583436640667
285,-48.802194988062546
286,-3.794627375889581
287,14.707930162114405
288,7.0247966933758175
289,-15.567487995514847
290,-5.203056258931883
291,-12.325023366470827
292,-14.734118923605294
293,21.240052425525626
294,8.925387149126184
295,-17.322739881516355
296,22.489996885831268
297,7.682488021915233
298,20.321552970974004
299,15.740721048090306
300,-20.72487527305181
301,-14.004526004924243
302,18.682340128081545
303,15.259256635836621
304,-0.5225398491037033
305,2.9331845827195497
306,31.941622394710624
307,-14.789284720895749
308,13.677434529250942
309,-5.054816310847349
310,-5.442030080680509
311,27.46942129967976
312,20.635408724700746
313,20.337740900015962
314,32.63697017885823
315,0.5250960408189762
316,17.0488242823741
317,-7.756668914836401
318,8.104158812211052
319,-3.2535763591921145
320,2.4248991248179546
321,14.87892563592284
322,-20.455517080836813
323,52.3096818921365
324,-25.15043453749255
325,-30.354715319693305
326,28.952771837501697
327,19.791567349073397
328,15.602995426303877
329,15.708637731606997
330,-0.30616932117286555
331,-22.43135928714579
332,1.8951139548431584
333,-16.929042787802793
334,24.37799333544378
335,-3.676434537553466
336,-20.63742991981279
337,-8.034646041324836
338,10.323286356890613
339,-14.093113820099374
340,-20.555509889160785
341,6.092180287297808
342,6.124164277718069
343,-12.673579384278245
344,-11.775957640458069
345,5.801248433940907
346,-36.202108537433105
347,-35.18659435941388
348,-17.9611055313109
349,-5.336178792796181
350,7.772689139950114
351,36.8839054237388
352,21.441490580050484
353,-3.998463249085678
354,-0.47540519756722077
355,-25.06323411594522
356,-0.46282839980974755
357,-7.216465973003447
358,8.067964008452238
359,-20.680773588808073
360,12.983662856029307
361,38.31847282506444
362,-2.71900371142144
363,10.042793052473536
364,17.253599792777813
365,-10.030511797145907
366,5.602312045260419
367,0.3148100195448715
368,2.441902463720793
369,-19.32524459638666
370,0.6127543564735674
371,12.449957281136237
372,36.278590194876045
373,23.981770652130173
374,53.82956143778891
375,-19.183689072201236
376,21.808015918016956
377,4.583550143458794
378,54.745073330441805
379,-20.207457133878787
380,-20.9930460545194
381,-14.984816136100553
382,-53.09739310774517
383,-13.143875542019027
384,-18.97831653884245
385,3.759844661905191
386,8.543899394428985
387,46.90427098039716
388,23.760595954651258
389,-14.422591391560077
390,-22.46036678370895
391,12.297979287662644
392,-33.00583017551605
393,45.78646914635884
394,29.486003018032175
395,-11.72939130261762
396,-42.82836322727195
397,33.84680935413533
398,-2.863496131315447
399,30.945407799336543
400,-39.86069146985918
401,-14.984375573844321
402,0.13109249295457914
403,1.1745148441185513
404,-11.251636786981091
405,15.57124830868747
406,-26.69051073456486
407,-3.5594871255323373
408,3.0073907927974717
409,12.860970851468725
410,17.790371952222237
411,-28.116052295946727
412,-38.35285426839056
413,31.941920547462725
414,8.307850299489791
415,-18.712163413913842
416,38.77879938806307
417,2.891865857321467
418,29.482429601595662
419,1.6879620352527238
420,51.51869812204968
421,43.88352106108011
422,-6.224103711976838
423,24.289273773858884
424,16.13439873962869
425,34.21578893830872
426,-24.12308651450261
427,17.15128649996098
428,26.460612171239696
429,-43.96848716057786
430,-29.581462816644375
431,-50.980804444002516
432,-6.735170861113941
433,17.938556394899052
434,37.5589263024007
435,1.8523695104943796
436,40.715388639282295
437,-34.50253645537229
438,-42.584560983878866
439,-1.3886924724154694
440,9.601636223482682
441,-0.8173687023523277
442,-51.686052500996915
443,-2.2280009878197102
444,-32.61173751262133
445,16.74181372075096
446,9.164956152421206
447,-23.49699465818388
448,-12.846672933417338
449,-26.48033804722379
450,-1.5669774318292968
451,23.878558012530956
452,-24.643151158388594
453,12.60116288794611
454,-13.256440459311019
455,-19.821820806558605
456,-2.675758998863946
457,-25.881058060484353
458,-13.841232633679551
459,-29.94694731472121
460,49.11812832290973
461,0.8815887992932153
462,-17.493137699814636
463,5.349497768355549
464,-2.8082012422707407
465,-5.524239988330565
466,15.35416750108563
467,18.937692751182627
468,-13.262528690263187
469,-14.395456016117
470,-6.876292428791101
471,-57.54802911838962
472,-37.879776554963804
