Date,N,windows,scaled_windows,MSE,RMSE
0,-0.7901524999630146,,,,
1,-2.7062551068004352,,,,
2,-1.7365227188537555,,,,
3,-0.8907671114846926,,,,
4,-1.2348526337749608,,,,
5,-0.7789374029030238,,,,
6,0.9598318539767858,,,,
7,1.8006624667876818,,,,
8,2.262825588187354,,,,
9,2.729979217423383,,,,
10,1.624076034470514,,,,
11,2.548865089490288,,,,
12,0.6811756886381017,,,,
13,0.423073058082354,,,,
14,0.0328429955525021,,,,
15,-1.659013236063123,,,,
16,-1.506165796135012,,,,
17,0.2812487779830606,,,,
18,-0.2261445632281576,,,,
19,-1.430948753988168,,,,
20,-1.3102299242182949,,,,
21,-0.3381028936808158,,,,
22,-0.2026093028088704,,,,
23,-0.231095666261302,,,,
24,-1.625927126680586,,,,
25,-0.8986553776204033,,,,
26,-0.3663552105155133,,,,
27,0.9361536940976276,,,,
28,2.2395064917495486,,,,
29,2.627980526477581,,,,
30,0.7314265017302366,,,,
31,-0.6150967546682027,,,,
32,-1.5053999556281932,,,,
33,-0.99347704718285,,,,
34,-1.7254244925824351,,,,
35,-0.2519090086466957,,,,
36,-0.0863429326522216,,,,
37,0.227017717736368,,,,
38,0.931598747899059,,,,
39,1.140867435049357,,,,
40,-0.3874392198002867,,,,
41,2.2075971772729366,,,,
42,3.354300568405269,,,,
43,4.473040836734863,,,,
44,3.2885450219575785,,,,
45,1.2720465518000696,,,,
46,-0.1267766669904289,,,,
47,-0.9989647026638788,,,,
48,0.0648420321085261,,,,
49,0.9016836029573422,,,,
50,2.1980971375315166,,,,
51,4.057861963982516,,,,
52,4.10704564299183,,,,
53,4.114386633729197,,,,
54,3.4613144474976,,,,
55,2.9345852865244444,,,,
56,1.6331111062685777,,,,
57,2.1495132648600936,,,,
58,2.314950428994181,,,,
59,1.7189785760246257,,,,
60,0.8307791909649672,,,,
61,1.3185111823440054,,,,
62,2.5200028866216435,,,,
63,2.314349508098904,,,,
64,2.4165216056771857,,,,
65,1.697194488025512,,,,
66,1.384346030418263,,,,
67,1.017547269554246,,,,
68,0.6999696715311456,,,,
69,0.0901371862492438,,,,
70,0.5385248881296949,,,,
71,1.7829813989534553,,,,
72,0.5979890317267755,,,,
73,2.012802227322245,,,,
74,1.3912683440145253,,,,
75,0.934069091528036,,,,
76,-1.2325596792125708,,,,
77,-3.3807099252485613,,,,
78,-2.171706305780863,,,,
79,-3.143046057738707,,,,
80,-2.0762874427698574,,,,
81,-1.936521943484485,,,,
82,-1.5936762614135531,,,,
83,-0.1804347776296126,,,,
84,-0.3635041104668857,,,,
85,-3.6319201475215217,,,,
86,-4.849345755880969,,,,
87,-3.3418129838278987,,,,
88,-1.1952856527339364,,,,
89,-1.4245148979406177,,,,
90,-2.073055331558529,,,,
91,-3.2613966306778,,,,
