windows_run_0,window_mean
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
14,14.0
15,15.0
16,16.0
17,17.0
18,18.0
19,19.0
20,20.0
21,21.0
22,22.0
23,23.0
24,24.0
25,25.0
26,26.0
27,27.0
28,28.0
29,29.0
30,30.0
31,31.0
32,32.0
33,33.0
34,34.0
35,35.0
36,36.0
37,37.0
38,38.0
39,39.0
40,40.0
35,35.0
42,42.0
43,43.0
35,35.0
45,45.0
46,46.0
47,47.0
35,35.0
49,49.0
50,50.0
49,49.0
52,52.0
53,53.0
49,49.0
55,55.0
56,56.0
35,35.0
58,58.0
59,59.0
60,60.0
61,61.0
49,49.0
63,63.0
64,64.0
65,65.0
35,35.0
67,67.0
68,68.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
83,83.0
84,84.0
49,49.0
86,86.0
87,87.0
88,88.0
49,49.0
49,49.0
91,91.0
49,49.0
49,49.0
49,49.0
95,95.0
96,96.0
97,97.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
35,35.0
70,70.0
108,108.0
49,49.0
49,49.0
35,35.0
49,49.0
49,49.0
114,114.0
49,49.0
49,49.0
70,70.0
118,118.0
70,70.0
120,120.0
121,121.0
122,122.0
99,99.0
124,124.0
125,125.0
126,126.0
49,49.0
128,128.0
99,99.0
130,130.0
131,131.0
35,35.0
133,133.0
99,99.0
135,135.0
49,49.0
137,137.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
144,144.0
35,35.0
141,141.0
35,35.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
153,153.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
163,163.0
164,164.0
165,165.0
166,166.0
167,167.0
35,35.0
169,169.0
35,35.0
35,35.0
172,172.0
35,35.0
174,174.0
175,175.0
35,35.0
35,35.0
178,178.0
35,35.0
35,35.0
35,35.0
35,35.0
99,99.0
35,35.0
185,185.0
35,35.0
187,187.0
188,188.0
49,49.0
190,190.0
191,191.0
49,49.0
49,49.0
194,194.0
49,49.0
196,196.0
197,197.0
198,198.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
205,205.0
35,35.0
207,207.0
49,49.0
209,209.0
210,210.0
211,211.0
212,212.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
219,219.0
220,220.0
221,221.0
222,222.0
223,223.0
224,224.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
230,230.0
35,35.0
232,232.0
35,35.0
234,234.0
235,235.0
141,141.0
237,237.0
49,49.0
35,35.0
49,49.0
35,35.0
242,242.0
243,243.0
35,35.0
245,245.0
35,35.0
247,247.0
35,35.0
35,35.0
35,35.0
251,251.0
252,252.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
263,263.0
264,264.0
265,265.0
266,266.0
267,267.0
49,49.0
269,269.0
49,49.0
35,35.0
49,49.0
49,49.0
274,274.0
49,49.0
276,276.0
277,277.0
278,278.0
279,279.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
290,290.0
49,49.0
49,49.0
35,35.0
35,35.0
295,295.0
35,35.0
297,297.0
298,298.0
35,35.0
70,70.0
70,70.0
35,35.0
49,49.0
304,304.0
99,99.0
35,35.0
49,49.0
35,35.0
35,35.0
310,310.0
311,311.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
320,320.0
321,321.0
49,49.0
35,35.0
35,35.0
35,35.0
282,282.0
49,49.0
35,35.0
329,329.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
336,336.0
49,49.0
338,338.0
339,339.0
49,49.0
70,70.0
70,70.0
49,49.0
35,35.0
49,49.0
346,346.0
347,347.0
49,49.0
349,349.0
49,49.0
70,70.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
359,359.0
360,360.0
70,70.0
35,35.0
35,35.0
35,35.0
365,365.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
70,70.0
373,373.0
70,70.0
35,35.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
398,398.0
35,35.0
35,35.0
35,35.0
49,49.0
403,403.0
49,49.0
405,405.0
406,406.0
70,70.0
408,408.0
49,49.0
49,49.0
70,70.0
412,412.0
49,49.0
414,414.0
35,35.0
35,35.0
49,49.0
418,418.0
419,419.0
420,420.0
421,421.0
35,35.0
35,35.0
49,49.0
425,425.0
426,426.0
35,35.0
428,428.0
429,429.0
430,430.0
35,35.0
432,432.0
70,70.0
70,70.0
435,435.0
35,35.0
35,35.0
438,438.0
35,35.0
440,440.0
441,441.0
35,35.0
443,443.0
444,444.0
445,445.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
451,451.0
399,399.0
49,49.0
454,454.0
49,49.0
456,456.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
463,463.0
464,464.0
465,465.0
35,35.0
467,467.0
399,399.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
474,474.0
475,475.0
476,476.0
49,49.0
35,35.0
49,49.0
35,35.0
481,481.0
35,35.0
49,49.0
484,484.0
35,35.0
49,49.0
49,49.0
49,49.0
489,489.0
490,490.0
491,491.0
49,49.0
493,493.0
35,35.0
495,495.0
35,35.0
497,497.0
498,498.0
35,35.0
49,49.0
35,35.0
35,35.0
49,49.0
504,504.0
505,505.0
506,506.0
507,507.0
508,508.0
509,509.0
510,510.0
49,49.0
512,512.0
49,49.0
514,514.0
515,515.0
399,399.0
517,517.0
49,49.0
49,49.0
520,520.0
49,49.0
49,49.0
523,523.0
524,524.0
70,70.0
526,526.0
70,70.0
528,528.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
541,541.0
35,35.0
35,35.0
70,70.0
70,70.0
35,35.0
547,547.0
70,70.0
70,70.0
550,550.0
70,70.0
552,552.0
70,70.0
49,49.0
99,99.0
556,556.0
35,35.0
558,558.0
559,559.0
560,560.0
561,561.0
562,562.0
35,35.0
564,564.0
565,565.0
566,566.0
567,567.0
49,49.0
569,569.0
570,570.0
571,571.0
49,49.0
573,573.0
574,574.0
575,575.0
70,70.0
49,49.0
578,578.0
579,579.0
35,35.0
35,35.0
35,35.0
565,565.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
49,49.0
99,99.0
49,49.0
99,99.0
49,49.0
99,99.0
35,35.0
99,99.0
282,282.0
99,99.0
70,70.0
70,70.0
70,70.0
70,70.0
282,282.0
282,282.0
99,99.0
49,49.0
49,49.0
99,99.0
99,99.0
99,99.0
49,49.0
70,70.0
399,399.0
99,99.0
399,399.0
99,99.0
99,99.0
399,399.0
49,49.0
99,99.0
49,49.0
49,49.0
49,49.0
99,99.0
49,49.0
70,70.0
70,70.0
99,99.0
70,70.0
70,70.0
70,70.0
70,70.0
99,99.0
99,99.0
399,399.0
99,99.0
99,99.0
99,99.0
399,399.0
99,99.0
99,99.0
70,70.0
99,99.0
99,99.0
99,99.0
70,70.0
99,99.0
99,99.0
70,70.0
70,70.0
99,99.0
99,99.0
99,99.0
141,141.0
141,141.0
399,399.0
199,199.0
99,99.0
70,70.0
199,199.0
70,70.0
35,35.0
35,35.0
141,141.0
49,49.0
282,282.0
49,49.0
35,35.0
399,399.0
35,35.0
141,141.0
99,99.0
35,35.0
49,49.0
35,35.0
99,99.0
49,49.0
99,99.0
49,49.0
99,99.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
141,141.0
35,35.0
35,35.0
70,70.0
399,399.0
399,399.0
141,141.0
35,35.0
70,70.0
35,35.0
70,70.0
141,141.0
99,99.0
99,99.0
99,99.0
99,99.0
141,141.0
70,70.0
70,70.0
282,282.0
70,70.0
282,282.0
282,282.0
282,282.0
70,70.0
35,35.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
282,282.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
49,49.0
99,99.0
49,49.0
399,399.0
399,399.0
282,282.0
282,282.0
399,399.0
282,282.0
282,282.0
199,199.0
282,282.0
49,49.0
282,282.0
49,49.0
35,35.0
70,70.0
282,282.0
70,70.0
70,70.0
282,282.0
70,70.0
70,70.0
35,35.0
282,282.0
282,282.0
70,70.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
70,70.0
70,70.0
70,70.0
35,35.0
70,70.0
70,70.0
70,70.0
35,35.0
70,70.0
70,70.0
70,70.0
70,70.0
282,282.0
282,282.0
282,282.0
282,282.0
282,282.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
282,282.0
99,99.0
99,99.0
99,99.0
282,282.0
99,99.0
99,99.0
282,282.0
399,399.0
99,99.0
99,99.0
99,99.0
99,99.0
399,399.0
99,99.0
99,99.0
99,99.0
399,399.0
35,35.0
282,282.0
282,282.0
99,99.0
35,35.0
399,399.0
35,35.0
282,282.0
399,399.0
35,35.0
399,399.0
35,35.0
35,35.0
35,35.0
282,282.0
399,399.0
399,399.0
399,399.0
35,35.0
282,282.0
399,399.0
70,70.0
399,399.0
35,35.0
282,282.0
35,35.0
399,399.0
399,399.0
399,399.0
399,399.0
70,70.0
282,282.0
49,49.0
141,141.0
399,399.0
141,141.0
399,399.0
49,49.0
49,49.0
70,70.0
35,35.0
282,282.0
399,399.0
49,49.0
399,399.0
399,399.0
282,282.0
399,399.0
49,49.0
35,35.0
49,49.0
399,399.0
399,399.0
282,282.0
49,49.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
35,35.0
35,35.0
399,399.0
399,399.0
49,49.0
35,35.0
399,399.0
399,399.0
99,99.0
99,99.0
35,35.0
49,49.0
399,399.0
399,399.0
35,35.0
35,35.0
70,70.0
70,70.0
399,399.0
399,399.0
399,399.0
399,399.0
49,49.0
399,399.0
399,399.0
399,399.0
70,70.0
70,70.0
399,399.0
49,49.0
399,399.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
141,141.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
70,70.0
49,49.0
35,35.0
70,70.0
35,35.0
70,70.0
35,35.0
49,49.0
49,49.0
70,70.0
35,35.0
49,49.0
35,35.0
70,70.0
399,399.0
70,70.0
35,35.0
141,141.0
399,399.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
49,49.0
49,49.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
565,565.0
35,35.0
70,70.0
70,70.0
141,141.0
70,70.0
565,565.0
565,565.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
565,565.0
565,565.0
49,49.0
49,49.0
399,399.0
70,70.0
70,70.0
70,70.0
565,565.0
565,565.0
565,565.0
35,35.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
565,565.0
282,282.0
565,565.0
49,49.0
565,565.0
565,565.0
49,49.0
282,282.0
49,49.0
35,35.0
282,282.0
35,35.0
565,565.0
565,565.0
565,565.0
399,399.0
35,35.0
35,35.0
282,282.0
35,35.0
565,565.0
565,565.0
99,99.0
35,35.0
35,35.0
565,565.0
35,35.0
565,565.0
282,282.0
35,35.0
565,565.0
35,35.0
565,565.0
565,565.0
565,565.0
49,49.0
49,49.0
49,49.0
99,99.0
565,565.0
565,565.0
565,565.0
565,565.0
565,565.0
99,99.0
99,99.0
141,141.0
99,99.0
565,565.0
565,565.0
70,70.0
565,565.0
565,565.0
565,565.0
141,141.0
99,99.0
99,99.0
99,99.0
99,99.0
141,141.0
399,399.0
199,199.0
199,199.0
199,199.0
141,141.0
199,199.0
49,49.0
199,199.0
99,99.0
141,141.0
141,141.0
199,199.0
99,99.0
141,141.0
199,199.0
99,99.0
70,70.0
199,199.0
99,99.0
199,199.0
199,199.0
35,35.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
141,141.0
199,199.0
141,141.0
141,141.0
199,199.0
