true_imp_0,true_imp_1,true_imp_2,true_imp_3
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
0.1858976972702801,0.7026051947319258,0.0574747603504622,0.05402234764733183
