windows_run_0,window_mean
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
14,14.0
15,15.0
16,16.0
17,17.0
18,18.0
19,19.0
20,20.0
21,21.0
22,22.0
23,23.0
24,24.0
25,25.0
26,26.0
27,27.0
28,28.0
29,29.0
30,30.0
31,31.0
32,32.0
33,33.0
34,34.0
35,35.0
36,36.0
37,37.0
38,38.0
35,35.0
40,40.0
41,41.0
35,35.0
43,43.0
35,35.0
45,45.0
46,46.0
35,35.0
35,35.0
49,49.0
50,50.0
35,35.0
52,52.0
49,49.0
54,54.0
55,55.0
56,56.0
57,57.0
58,58.0
59,59.0
60,60.0
35,35.0
62,62.0
49,49.0
35,35.0
35,35.0
66,66.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
77,77.0
78,78.0
35,35.0
80,80.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
96,96.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
103,103.0
70,70.0
105,105.0
35,35.0
107,107.0
49,49.0
49,49.0
35,35.0
49,49.0
49,49.0
49,49.0
114,114.0
115,115.0
49,49.0
117,117.0
49,49.0
49,49.0
120,120.0
70,70.0
122,122.0
99,99.0
124,124.0
125,125.0
126,126.0
99,99.0
128,128.0
129,129.0
130,130.0
49,49.0
99,99.0
133,133.0
134,134.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
49,49.0
143,143.0
49,49.0
35,35.0
141,141.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
70,70.0
35,35.0
35,35.0
70,70.0
160,160.0
161,161.0
70,70.0
35,35.0
164,164.0
35,35.0
166,166.0
70,70.0
168,168.0
169,169.0
170,170.0
171,171.0
35,35.0
173,173.0
174,174.0
35,35.0
35,35.0
177,177.0
35,35.0
35,35.0
180,180.0
181,181.0
182,182.0
35,35.0
184,184.0
35,35.0
35,35.0
187,187.0
49,49.0
189,189.0
35,35.0
191,191.0
49,49.0
49,49.0
49,49.0
195,195.0
196,196.0
197,197.0
35,35.0
35,35.0
35,35.0
201,201.0
199,199.0
49,49.0
49,49.0
199,199.0
206,206.0
49,49.0
49,49.0
209,209.0
210,210.0
211,211.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
220,220.0
221,221.0
49,49.0
223,223.0
224,224.0
49,49.0
49,49.0
49,49.0
228,228.0
35,35.0
35,35.0
231,231.0
35,35.0
233,233.0
234,234.0
49,49.0
141,141.0
237,237.0
49,49.0
49,49.0
49,49.0
241,241.0
49,49.0
243,243.0
244,244.0
245,245.0
49,49.0
247,247.0
35,35.0
249,249.0
35,35.0
35,35.0
35,35.0
35,35.0
254,254.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
265,265.0
49,49.0
267,267.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
275,275.0
49,49.0
35,35.0
278,278.0
35,35.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
294,294.0
35,35.0
70,70.0
70,70.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
305,305.0
35,35.0
35,35.0
308,308.0
35,35.0
310,310.0
35,35.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
319,319.0
320,320.0
49,49.0
35,35.0
35,35.0
35,35.0
325,325.0
326,326.0
35,35.0
49,49.0
35,35.0
35,35.0
331,331.0
35,35.0
35,35.0
35,35.0
35,35.0
336,336.0
35,35.0
338,338.0
339,339.0
49,49.0
341,341.0
49,49.0
49,49.0
49,49.0
49,49.0
70,70.0
49,49.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
70,70.0
359,359.0
360,360.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
70,70.0
70,70.0
49,49.0
70,70.0
375,375.0
376,376.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
386,386.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
401,401.0
49,49.0
403,403.0
70,70.0
70,70.0
406,406.0
70,70.0
35,35.0
49,49.0
49,49.0
411,411.0
35,35.0
49,49.0
414,414.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
421,421.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
70,70.0
49,49.0
35,35.0
430,430.0
431,431.0
70,70.0
433,433.0
434,434.0
70,70.0
436,436.0
35,35.0
438,438.0
35,35.0
35,35.0
35,35.0
442,442.0
443,443.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
49,49.0
450,450.0
451,451.0
399,399.0
453,453.0
454,454.0
455,455.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
461,461.0
49,49.0
49,49.0
464,464.0
70,70.0
466,466.0
35,35.0
35,35.0
469,469.0
49,49.0
35,35.0
399,399.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
480,480.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
489,489.0
49,49.0
49,49.0
49,49.0
493,493.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
505,505.0
506,506.0
49,49.0
508,508.0
35,35.0
510,510.0
35,35.0
512,512.0
513,513.0
514,514.0
49,49.0
399,399.0
517,517.0
49,49.0
519,519.0
70,70.0
49,49.0
399,399.0
523,523.0
524,524.0
525,525.0
526,526.0
399,399.0
528,528.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
548,548.0
399,399.0
35,35.0
70,70.0
70,70.0
49,49.0
554,554.0
555,555.0
35,35.0
35,35.0
70,70.0
559,559.0
560,560.0
561,561.0
35,35.0
563,563.0
399,399.0
565,565.0
566,566.0
567,567.0
35,35.0
35,35.0
49,49.0
571,571.0
35,35.0
35,35.0
574,574.0
575,575.0
576,576.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
282,282.0
99,99.0
99,99.0
99,99.0
35,35.0
99,99.0
70,70.0
70,70.0
99,99.0
35,35.0
35,35.0
99,99.0
35,35.0
35,35.0
35,35.0
49,49.0
99,99.0
70,70.0
99,99.0
99,99.0
399,399.0
99,99.0
70,70.0
49,49.0
99,99.0
70,70.0
282,282.0
49,49.0
70,70.0
49,49.0
99,99.0
49,49.0
49,49.0
49,49.0
70,70.0
49,49.0
70,70.0
70,70.0
282,282.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
99,99.0
141,141.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
70,70.0
99,99.0
99,99.0
70,70.0
99,99.0
70,70.0
70,70.0
70,70.0
70,70.0
99,99.0
282,282.0
99,99.0
399,399.0
399,399.0
399,399.0
70,70.0
99,99.0
199,199.0
141,141.0
199,199.0
70,70.0
35,35.0
35,35.0
35,35.0
282,282.0
49,49.0
35,35.0
35,35.0
141,141.0
49,49.0
99,99.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
99,99.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
399,399.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
282,282.0
282,282.0
49,49.0
49,49.0
35,35.0
49,49.0
99,99.0
99,99.0
199,199.0
70,70.0
99,99.0
99,99.0
282,282.0
199,199.0
35,35.0
141,141.0
282,282.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
99,99.0
35,35.0
49,49.0
49,49.0
282,282.0
282,282.0
199,199.0
70,70.0
282,282.0
282,282.0
35,35.0
282,282.0
49,49.0
49,49.0
49,49.0
70,70.0
282,282.0
70,70.0
199,199.0
199,199.0
49,49.0
70,70.0
282,282.0
282,282.0
70,70.0
282,282.0
49,49.0
282,282.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
70,70.0
35,35.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
282,282.0
199,199.0
399,399.0
399,399.0
49,49.0
49,49.0
35,35.0
282,282.0
49,49.0
49,49.0
99,99.0
99,99.0
282,282.0
399,399.0
99,99.0
99,99.0
282,282.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
49,49.0
35,35.0
399,399.0
399,399.0
399,399.0
99,99.0
35,35.0
99,99.0
282,282.0
282,282.0
70,70.0
141,141.0
35,35.0
70,70.0
35,35.0
35,35.0
399,399.0
35,35.0
35,35.0
399,399.0
399,399.0
282,282.0
399,399.0
282,282.0
399,399.0
49,49.0
399,399.0
282,282.0
282,282.0
141,141.0
35,35.0
35,35.0
35,35.0
35,35.0
282,282.0
70,70.0
399,399.0
49,49.0
35,35.0
399,399.0
49,49.0
282,282.0
49,49.0
399,399.0
399,399.0
282,282.0
35,35.0
399,399.0
399,399.0
399,399.0
282,282.0
35,35.0
399,399.0
49,49.0
49,49.0
49,49.0
399,399.0
49,49.0
399,399.0
49,49.0
199,199.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
35,35.0
399,399.0
399,399.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
399,399.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
99,99.0
399,399.0
399,399.0
70,70.0
70,70.0
70,70.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
70,70.0
70,70.0
70,70.0
49,49.0
70,70.0
49,49.0
49,49.0
70,70.0
70,70.0
399,399.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
49,49.0
35,35.0
565,565.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
141,141.0
35,35.0
565,565.0
49,49.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
399,399.0
399,399.0
49,49.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
565,565.0
49,49.0
49,49.0
70,70.0
565,565.0
99,99.0
70,70.0
70,70.0
565,565.0
565,565.0
35,35.0
49,49.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
282,282.0
35,35.0
399,399.0
565,565.0
282,282.0
70,70.0
35,35.0
282,282.0
282,282.0
99,99.0
35,35.0
49,49.0
49,49.0
141,141.0
35,35.0
565,565.0
565,565.0
565,565.0
565,565.0
565,565.0
35,35.0
282,282.0
565,565.0
565,565.0
399,399.0
99,99.0
35,35.0
35,35.0
35,35.0
565,565.0
35,35.0
49,49.0
282,282.0
35,35.0
35,35.0
565,565.0
282,282.0
565,565.0
399,399.0
49,49.0
565,565.0
49,49.0
399,399.0
565,565.0
565,565.0
565,565.0
199,199.0
49,49.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
565,565.0
99,99.0
282,282.0
282,282.0
49,49.0
70,70.0
99,99.0
565,565.0
99,99.0
70,70.0
199,199.0
199,199.0
70,70.0
49,49.0
199,199.0
141,141.0
49,49.0
565,565.0
70,70.0
199,199.0
199,199.0
199,199.0
199,199.0
141,141.0
141,141.0
49,49.0
199,199.0
141,141.0
199,199.0
199,199.0
199,199.0
199,199.0
141,141.0
199,199.0
199,199.0
199,199.0
141,141.0
141,141.0
141,141.0
199,199.0
70,70.0
199,199.0
141,141.0
199,199.0
141,141.0
