Date,N,windows,scaled_windows,MSE,RMSE
0,-0.9891213503478508,38,38.0,0,0
1,-1.257995866780949,38,19.0,0,0
2,0.1458377676829159,38,12.666666666666666,0,0
3,0.3027572378759495,38,9.5,0,0
4,1.181590832737231,38,7.6,0,0
5,1.645021490776348,38,6.333333333333333,0,0
6,0.8588991760338642,38,5.428571428571429,0,0
7,1.343227602075907,38,4.75,0,0
8,0.9173485973706024,38,4.222222222222222,0,0
9,0.5252458892556796,38,3.8,0,0
10,0.592494380995034,38,3.4545454545454546,0,0
11,-0.978259518757158,38,3.1666666666666665,0,0
12,0.3229099399227234,38,2.923076923076923,0,0
13,-0.3843283806212796,38,2.7142857142857144,0,0
14,0.6478203813119643,38,2.533333333333333,0,0
15,0.7187452826268999,38,2.375,0,0
16,2.181538753999913,38,2.235294117647059,0,0
17,1.3170811214474898,38,2.111111111111111,0,0
18,0.9025809931990914,38,2.0,0,0
19,1.1850782191924822,38,1.9,0,0
20,-1.1187040797801044,38,1.8095238095238095,0,0
21,-0.1580356381194414,38,1.7272727272727273,0,0
22,1.4000620617772446,38,1.6521739130434783,0,0
23,2.374095251685553,38,1.5833333333333333,0,0
24,2.9038756350658264,38,1.52,0,0
25,2.505251751578648,38,1.4615384615384615,0,0
26,3.58940851234801,38,1.4074074074074074,0,0
27,4.358589556951597,38,1.3571428571428572,0,0
28,4.376298048472975,38,1.3103448275862069,0,0
29,4.023262537147657,38,1.2666666666666666,0,0
30,3.346518287326214,38,1.2258064516129032,0,0
31,1.8656298689593545,38,1.1875,0,0
32,2.9789939831293086,38,1.1515151515151516,0,0
33,0.5611721796940516,38,1.1176470588235294,0,0
34,0.1833538543932177,38,1.0857142857142856,0,0
35,0.3648002002567975,38,1.0555555555555556,0,0
36,1.1956466251847273,38,1.027027027027027,0,0
37,2.843224739724566,38,1.0,0,0
38,3.5678305099583354,39,1.0,0,0
39,2.959914746513157,40,1.0,0,0
40,3.4561613822478128,41,1.0,0,0
41,1.91422237966805,42,1.0,0,0
42,3.2168994296775617,43,1.0,0,0
43,2.7924379994995587,44,1.0,0,0
44,1.8907462676560016,45,1.0,0,0
45,1.1227049147499673,46,1.0,0,0
