Date,N,windows,scaled_windows,MSE,RMSE
0,0.3047170797544313,,,,
1,-0.9160927119899166,,,,
2,0.2629357925848717,,,,
3,1.6274742517631515,,,,
4,-2.0924580996389484,,,,
5,-2.5653964557008235,,,,
6,1.125256976913677,,,,
7,-0.4977765551564989,,,,
8,-2.6150663590460694,,,,
9,-0.8637831765277912,,,,
10,1.1331252856236624,,,,
11,-0.4445447878477074,,,,
12,-1.2061975540448162,,,,
13,1.675264239645056,,,,
14,1.2625112172218982,,,,
15,-1.905243723758512,,,,
16,0.4045547926339115,,,,
17,0.8949612782735109,,,,
18,-0.3742412789385555,,,,
19,-0.2291712698355693,,,,
20,0.550870468470387,,,,
21,-0.6579623842841709,,,,
22,0.57096179954751,,,,
23,0.7492765387235434,,,,
24,-0.8447843280199681,,,,
25,-0.539833449901822,,,,
26,1.2074652480220802,,,,
27,0.4111425655920523,,,,
28,-0.2907666021502539,,,,
29,1.0850731869347767,,,,
30,3.008484104400297,,,,
31,0.1836806529625881,,,,
32,-0.7398022608228274,,,,
33,1.1275330072177512,,,,
34,1.494860271542747,,,,
35,0.7426314542954583,,,,
36,0.4898707333487725,,,,
37,0.2271341382047769,,,,
38,-0.3465231224283505,,,,
39,0.8003171681815513,,,,
40,1.3739916347011034,,,,
41,0.5333774759829772,,,,
42,-0.3525362601910546,,,,
43,0.9430908594500216,,,,
44,1.0430318841943236,,,,
45,0.0158237741088808,,,,
46,1.2086306598182153,,,,
47,1.5103949841411732,,,,
48,0.8488231343597742,,,,
49,0.7710151360260796,,,,
50,1.4425579922797636,,,,
51,1.5788479436576126,,,,
52,-0.7675182017309348,,,,
53,-0.1195219430437978,,,,
54,0.9838668993266786,,,,
55,-0.7834221332061533,,,,
56,-1.056972671466161,,,,
57,2.116909125644119,,,,
58,-0.2079712431211202,,,,
59,-0.727640154661316,,,,
60,-0.2737485272008091,,,,
61,-0.331236776877635,,,,
62,-0.4276141070918934,,,,
63,0.3271050698214745,,,,
64,0.7511822546040706,,,,
65,0.6467170707610426,,,,
66,-0.1180895371858246,,,,
67,-0.1774049297006272,,,,
68,1.3273124462902008,,,,
69,0.3246057163358494,,,,
70,-1.781163079896919,,,,
71,-0.9602447433832924,,,,
72,-0.3879568213715046,,,,
73,-0.6664987833505966,,,,
74,-0.7198423886506797,,,,
75,0.3513917981632565,,,,
76,-0.5246708766574784,,,,
77,-0.740516408381672,,,,
78,0.7925895837764041,,,,
79,-0.110609720137522,,,,
80,-0.4563993646061801,,,,
81,-0.1967714749825057,,,,
82,-0.3557168792045904,,,,
83,-0.8027255753892748,,,,
84,-1.539084036772818,,,,
85,-0.1090017503680487,,,,
86,-0.5493503217429503,,,,
87,-1.3521963513224766,,,,
88,0.054643644366273,,,,
89,0.5572253054727235,,,,
90,-0.1675955712006114,,,,
91,-0.3350342740029274,,,,
92,-0.0681158074516848,,,,
93,-0.1096791189646837,,,,
94,-1.9636190181658384,,,,
95,-2.2564001326404326,,,,
96,-1.58296816548939,,,,
97,-2.2975660758071585,,,,
98,-1.6702988414366269,,,,
99,-1.933304573220255,,,,
100,-2.2987895214268197,,,,
101,-0.1887589425642932,,,,
102,-1.0504320107478282,,,,
103,-1.3844786374954374,,,,
104,-1.2449310125718145,,,,
105,-0.9959192572785736,,,,
106,-1.9486009123761052,,,,
107,-1.7117552791934671,,,,
108,0.1149037350142905,,,,
109,-2.531424276380026,,,,
110,-1.9533401084598867,,,,
111,0.4876196789402181,,,,
112,-1.6032889613683714,,,,
113,-3.782799765475257,,,,
114,-0.4858797678722031,,,,
115,-0.5305927578607323,,,,
116,-2.7059573287211975,,,,
117,-1.2513019696475391,,,,
118,1.7070540840329649,,,,
119,-1.1518623750001822,,,,
120,-3.097738001846757,,,,
121,0.6662553121002565,,,,
122,0.7755066592681217,,,,
123,-0.9570859524238896,,,,
124,0.665063104142467,,,,
125,1.5844665817357937,,,,
126,1.121067524087445,,,,
127,-0.820233337500543,,,,
128,-0.1791615422153012,,,,
129,0.1716022193220155,,,,
130,-0.8825868185129807,,,,
131,-1.9379701081844505,,,,
132,0.3122954447521384,,,,
133,-0.0416312459160726,,,,
134,-3.094605866599628,,,,
135,-2.0181209947533647,,,,
136,0.6294323309049505,,,,
137,-0.5215927043953564,,,,
138,-0.0035325114392836,,,,
139,3.592962253055167,,,,
140,1.475819782590079,,,,
141,-1.7488084525774148,,,,
142,-0.6397931086964608,,,,
143,1.801767727015029,,,,
144,-1.182440230197823,,,,
145,-2.0679632474935583,,,,
146,0.3778817026083475,,,,
147,-0.1148321311632702,,,,
148,-0.7122195163311986,,,,
149,0.2011625081246713,,,,
150,0.1038392642870858,,,,
151,-1.6165924691323097,,,,
152,-2.21660614205102,,,,
153,-0.6973755984377491,,,,
154,-0.7424403109692623,,,,
155,0.0263388363540464,,,,
156,-0.1144938858919734,,,,
157,0.3558204105711383,,,,
158,-0.2911609320883536,,,,
159,-1.5256371287599304,,,,
160,-1.202094406171878,,,,
161,-0.8616393432962784,,,,
162,1.059859051470673,,,,
163,-0.9887221705932911,,,,
164,-0.6256796199637369,,,,
165,0.0302955719280711,,,,
166,0.420483849106129,,,,
167,0.0637566313455248,,,,
168,-0.2662013184776254,,,,
169,0.1499947512206215,,,,
170,-0.4443087816817417,,,,
171,0.0042675117463449,,,,
172,-0.1702486548690253,,,,
173,-1.6378029390783715,,,,
174,-1.8762734761524436,,,,
175,-0.1026836533296936,,,,
176,0.9874270053814304,,,,
177,-0.8413295522558988,,,,
178,-0.9124198311054356,,,,
179,0.9911653559795954,,,,
180,1.4070889404354237,,,,
181,-0.2837796516439178,,,,
182,-0.296058392331451,,,,
183,2.174143454888579,,,,
184,1.2064684149602598,,,,
185,0.97792554752811,,,,
186,1.795726373324652,,,,
187,0.0633403932567255,,,,
188,-1.269068720823877,,,,
