windows_run_0,window_mean
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
14,14.0
15,15.0
16,16.0
17,17.0
18,18.0
19,19.0
20,20.0
21,21.0
22,22.0
23,23.0
24,24.0
25,25.0
26,26.0
27,27.0
28,28.0
29,29.0
30,30.0
31,31.0
32,32.0
33,33.0
34,34.0
35,35.0
36,36.0
37,37.0
38,38.0
39,39.0
40,40.0
41,41.0
42,42.0
43,43.0
44,44.0
35,35.0
46,46.0
47,47.0
35,35.0
35,35.0
35,35.0
35,35.0
52,52.0
35,35.0
54,54.0
55,55.0
56,56.0
57,57.0
49,49.0
59,59.0
60,60.0
61,61.0
62,62.0
63,63.0
64,64.0
65,65.0
66,66.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
78,78.0
49,49.0
80,80.0
35,35.0
35,35.0
49,49.0
84,84.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
70,70.0
99,99.0
49,49.0
49,49.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
114,114.0
115,115.0
49,49.0
49,49.0
49,49.0
49,49.0
99,99.0
99,99.0
99,99.0
99,99.0
124,124.0
125,125.0
99,99.0
99,99.0
99,99.0
129,129.0
130,130.0
49,49.0
70,70.0
99,99.0
134,134.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
153,153.0
35,35.0
70,70.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
49,49.0
162,162.0
163,163.0
164,164.0
165,165.0
70,70.0
35,35.0
168,168.0
169,169.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
179,179.0
180,180.0
35,35.0
49,49.0
99,99.0
99,99.0
185,185.0
186,186.0
49,49.0
188,188.0
49,49.0
49,49.0
191,191.0
192,192.0
193,193.0
49,49.0
49,49.0
49,49.0
197,197.0
35,35.0
35,35.0
35,35.0
199,199.0
202,202.0
35,35.0
49,49.0
205,205.0
35,35.0
141,141.0
49,49.0
209,209.0
210,210.0
211,211.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
219,219.0
220,220.0
221,221.0
222,222.0
223,223.0
224,224.0
49,49.0
49,49.0
49,49.0
228,228.0
229,229.0
230,230.0
231,231.0
35,35.0
233,233.0
234,234.0
199,199.0
141,141.0
237,237.0
49,49.0
49,49.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
245,245.0
246,246.0
247,247.0
248,248.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
264,264.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
99,99.0
49,49.0
35,35.0
49,49.0
49,49.0
49,49.0
278,278.0
49,49.0
49,49.0
49,49.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
49,49.0
70,70.0
35,35.0
70,70.0
35,35.0
35,35.0
35,35.0
70,70.0
49,49.0
70,70.0
35,35.0
70,70.0
35,35.0
35,35.0
49,49.0
310,310.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
318,318.0
35,35.0
35,35.0
35,35.0
35,35.0
323,323.0
35,35.0
35,35.0
326,326.0
49,49.0
35,35.0
329,329.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
70,70.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
70,70.0
70,70.0
35,35.0
49,49.0
70,70.0
70,70.0
70,70.0
49,49.0
49,49.0
379,379.0
380,380.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
403,403.0
70,70.0
405,405.0
49,49.0
70,70.0
70,70.0
49,49.0
70,70.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
417,417.0
418,418.0
35,35.0
35,35.0
421,421.0
422,422.0
35,35.0
424,424.0
35,35.0
35,35.0
427,427.0
49,49.0
70,70.0
430,430.0
431,431.0
70,70.0
70,70.0
434,434.0
435,435.0
35,35.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
444,444.0
445,445.0
49,49.0
49,49.0
448,448.0
49,49.0
99,99.0
451,451.0
399,399.0
49,49.0
454,454.0
49,49.0
49,49.0
49,49.0
49,49.0
459,459.0
49,49.0
49,49.0
49,49.0
49,49.0
464,464.0
465,465.0
466,466.0
467,467.0
35,35.0
469,469.0
35,35.0
49,49.0
472,472.0
473,473.0
474,474.0
475,475.0
35,35.0
477,477.0
49,49.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
70,70.0
70,70.0
49,49.0
49,49.0
492,492.0
493,493.0
494,494.0
49,49.0
35,35.0
497,497.0
498,498.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
508,508.0
35,35.0
49,49.0
49,49.0
512,512.0
513,513.0
514,514.0
49,49.0
70,70.0
399,399.0
518,518.0
49,49.0
520,520.0
521,521.0
522,522.0
523,523.0
524,524.0
525,525.0
526,526.0
527,527.0
528,528.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
99,99.0
541,541.0
35,35.0
99,99.0
544,544.0
70,70.0
70,70.0
35,35.0
548,548.0
399,399.0
35,35.0
551,551.0
35,35.0
49,49.0
554,554.0
555,555.0
99,99.0
70,70.0
558,558.0
559,559.0
70,70.0
35,35.0
562,562.0
49,49.0
99,99.0
99,99.0
399,399.0
49,49.0
35,35.0
49,49.0
49,49.0
571,571.0
49,49.0
35,35.0
99,99.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
282,282.0
49,49.0
49,49.0
35,35.0
99,99.0
35,35.0
35,35.0
49,49.0
70,70.0
35,35.0
99,99.0
99,99.0
35,35.0
99,99.0
99,99.0
70,70.0
70,70.0
35,35.0
70,70.0
35,35.0
70,70.0
49,49.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
399,399.0
399,399.0
99,99.0
70,70.0
99,99.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
99,99.0
70,70.0
70,70.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
70,70.0
70,70.0
99,99.0
99,99.0
99,99.0
99,99.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
35,35.0
282,282.0
399,399.0
399,399.0
35,35.0
399,399.0
99,99.0
282,282.0
70,70.0
70,70.0
70,70.0
35,35.0
199,199.0
199,199.0
35,35.0
35,35.0
49,49.0
49,49.0
141,141.0
49,49.0
141,141.0
49,49.0
99,99.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
99,99.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
282,282.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
399,399.0
70,70.0
49,49.0
70,70.0
99,99.0
99,99.0
141,141.0
99,99.0
141,141.0
282,282.0
70,70.0
70,70.0
282,282.0
70,70.0
35,35.0
70,70.0
141,141.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
282,282.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
49,49.0
99,99.0
282,282.0
49,49.0
99,99.0
282,282.0
282,282.0
282,282.0
282,282.0
282,282.0
70,70.0
282,282.0
49,49.0
49,49.0
282,282.0
49,49.0
199,199.0
282,282.0
70,70.0
199,199.0
199,199.0
49,49.0
282,282.0
35,35.0
282,282.0
282,282.0
282,282.0
35,35.0
49,49.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
70,70.0
70,70.0
70,70.0
70,70.0
199,199.0
70,70.0
282,282.0
282,282.0
99,99.0
282,282.0
49,49.0
99,99.0
99,99.0
99,99.0
49,49.0
282,282.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
282,282.0
49,49.0
282,282.0
99,99.0
282,282.0
99,99.0
49,49.0
282,282.0
282,282.0
99,99.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
141,141.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
282,282.0
35,35.0
35,35.0
282,282.0
399,399.0
282,282.0
399,399.0
282,282.0
282,282.0
35,35.0
282,282.0
35,35.0
35,35.0
70,70.0
282,282.0
282,282.0
70,70.0
399,399.0
70,70.0
49,49.0
70,70.0
35,35.0
282,282.0
282,282.0
70,70.0
49,49.0
49,49.0
282,282.0
70,70.0
49,49.0
49,49.0
399,399.0
49,49.0
35,35.0
49,49.0
49,49.0
399,399.0
282,282.0
399,399.0
49,49.0
399,399.0
49,49.0
399,399.0
399,399.0
399,399.0
35,35.0
35,35.0
35,35.0
35,35.0
141,141.0
35,35.0
35,35.0
35,35.0
35,35.0
99,99.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
70,70.0
399,399.0
70,70.0
70,70.0
49,49.0
399,399.0
35,35.0
49,49.0
399,399.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
70,70.0
70,70.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
49,49.0
70,70.0
49,49.0
70,70.0
49,49.0
70,70.0
49,49.0
141,141.0
70,70.0
70,70.0
399,399.0
35,35.0
70,70.0
35,35.0
49,49.0
35,35.0
141,141.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
70,70.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
565,565.0
35,35.0
199,199.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
49,49.0
70,70.0
35,35.0
35,35.0
35,35.0
49,49.0
565,565.0
565,565.0
70,70.0
70,70.0
565,565.0
565,565.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
282,282.0
35,35.0
35,35.0
565,565.0
565,565.0
565,565.0
49,49.0
99,99.0
99,99.0
282,282.0
141,141.0
49,49.0
49,49.0
282,282.0
35,35.0
70,70.0
35,35.0
565,565.0
70,70.0
35,35.0
35,35.0
35,35.0
282,282.0
99,99.0
282,282.0
565,565.0
35,35.0
565,565.0
35,35.0
35,35.0
565,565.0
35,35.0
35,35.0
565,565.0
49,49.0
282,282.0
565,565.0
49,49.0
565,565.0
49,49.0
49,49.0
49,49.0
99,99.0
99,99.0
282,282.0
99,99.0
99,99.0
49,49.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
565,565.0
565,565.0
565,565.0
35,35.0
565,565.0
99,99.0
565,565.0
565,565.0
35,35.0
565,565.0
199,199.0
199,199.0
565,565.0
99,99.0
99,99.0
141,141.0
141,141.0
99,99.0
199,199.0
199,199.0
199,199.0
141,141.0
49,49.0
49,49.0
141,141.0
199,199.0
199,199.0
141,141.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
282,282.0
199,199.0
141,141.0
199,199.0
199,199.0
35,35.0
199,199.0
141,141.0
141,141.0
199,199.0
