N,Z_0,Z_1,Z_2
1.937368855798569,0.1257302210933933,1.203751746517066,-0.3884783149974409
0.02749579090806492,-0.054459149760545666,-0.5883350031638415,-0.25667184423614714
-0.8468916434206406,0.7904226504432821,-1.2104690634809931,-1.202746122654851
0.8068131237039147,0.31703215150900393,-0.2885902837588047,-0.7512684066397484
-0.3970300793884485,-0.2758617520257794,-0.8178082918748892,0.1316581289196174
-0.6898231668216053,0.6513728027962052,-1.250266645895259,-1.839736745384318
0.3884539985344863,1.6040000451301373,0.43793775222697084,0.2092571466744953
0.420292119774048,1.2368587110159628,0.7986389742644718,0.7353500397430367
-1.3674792308062007,-0.443927614671661,-0.5511980838577887,1.5206475453659591
0.07357528855448964,-1.0532894366900882,0.5242229236448858,0.6208336845368186
-0.7294044344321784,-0.4732744625373522,-0.38636034825285587,1.3400976709232761
0.022975518631199177,0.11897169287799991,-0.09898079582348666,0.5011769021663439
-0.8499119418038794,-2.3250307746388343,0.1242024109925685,1.7114524691250412
1.297208486964466,-0.29643737746330195,1.4941502080586833,0.3613148411774204
0.36019993286669083,-1.395910947253065,0.5084921985053623,2.337351733954716
-0.7502072037822021,-0.9443993890594158,-0.9981131085398876,0.8658599387909138
-0.8024085190637558,-0.8040666039926414,0.5168959024166634,-0.27562280090804353
-1.0101401961107008,-0.606077904255875,-0.2200549369033994,0.48163760073002115
-1.6778863006807554,0.11163053637413284,-0.4651604089076103,-1.429954511059817
-2.363114096353772,0.7527356215559571,-0.8384946908533237,1.53722640426968
-1.4614066350357793,-0.38834228407936583,-0.024926929223089617,0.06674411233142191
-1.3218353642864915,1.1543314361937216,-0.05873243528668315,1.5863770497195933
-1.909734895070048,-0.8151946734866137,-0.4007156978778127,2.5758863061055974
-3.6048922816218822,0.27386435656226327,-1.3896140107649309,0.38942420709208925
-5.9219208630244635,0.9034701816518085,-1.7055722930695223,0.42917105063190775
-4.863270253268265,0.17165801129163089,0.129651158681321,0.25130361935950385
-4.31335980209409,-0.5934992493538084,0.17993808678958434,0.7862093771236061
-2.521440441730473,-0.7095933419024553,2.18492868735204,2.639801036609409
-3.099790119531624,-0.19791820453200765,-0.17679634269643088,1.7170632834280202
-2.454695662637908,0.5099728713567699,1.0233574125049463,0.68349114600688
-1.2797008037024638,-0.7096181835387358,1.1972037223192256,1.5109529576620493
-0.7973661751620831,0.08060217301500744,-0.0590000887245771,-1.5996821253351425
-0.6725729652265782,0.10058261122085402,0.07893433677090997,0.589358853122761
