N,Z_0,Z_1,Z_2
-0.25005285018315276,0.03419276725318417,0.25051927079943437,0.0014457612874333977
0.4502483264577636,1.3597475403099617,0.12524440243619064,0.20326178973755218
1.7227955433913509,1.2247210785859324,0.7503341246365388,-0.9042354386302999
0.6992452940417623,-0.5103070767876675,0.7237707792121721,0.25226140037993006
-0.04684190120523088,-0.2979695111064471,0.1756080628349147,1.0125401150831197
-1.435677117029628,-0.5273841930334252,-0.8176755595791911,-0.647292651621682
0.22194433079448317,0.5697263575719601,0.8764512382387405,1.3506031192449668
0.5392629425582259,-0.056064439045617594,0.9326688812102106,-0.5036961218807215
-1.0982112341967256,0.7468856162565439,-1.0314170197022243,1.1080760592134562
-0.9673940686137998,-1.8473247989741095,0.42116315160475687,1.7163166539202654
0.49676213235839106,1.5665487746995206,-0.35138921785935173,0.24898712260544703
-2.2037253814717985,-0.09643216015562055,-2.1453713787370505,-0.3774698472708225
-0.14472638093799148,0.6803784532741461,-0.01219279515112694,0.47311328546447773
0.743792145778662,-0.13656633397682774,0.9786068886830025,-0.3845819099590829
-0.37928217642064355,-0.3790985670748533,-0.6975687060902594,-0.9006311497062633
-1.0197117166148553,0.46311015859758675,-0.6733545221236527,1.0744184296060726
2.445575621442444,0.824513527530113,1.0459505788655505,-1.9244594414896081
-1.3243096355768633,-0.20252987069345152,-1.0695396381590645,0.9338224297999796
-0.8764963422293572,-0.15278617857019708,-0.9115452246875021,-0.7704729215485457
-0.8525499828280361,0.685698610809258,-0.2910284772883469,0.9606814418554903
1.0118885347470044,-0.8703406419471712,0.6466947894303334,-0.49820189712977964
0.5564450729579581,-1.5143835037313955,0.6512537441466302,1.8661763551174557
-0.1564161356628511,0.39498186274953,-0.5009594155884397,-0.49171706842970064
0.5955047368281983,-0.6705658236878794,-0.2833632068311939,-2.2599946469483085
-0.9318214774365192,-1.9203405901180286,0.11330013079432015,2.978435572137077
-1.6025402562564373,-0.8140536639453595,-0.36375940860061373,0.04521271405337316
-2.277403847806906,-0.467597558892747,-0.837842890058973,-0.11576651142391892
-2.209194362420973,-1.1932024774322612,-1.066434318903948,0.00175239117728077
0.05386596149526385,-1.4924638840630338,0.7334561673463061,-0.3133610513732567
-0.6126917680254522,0.03663782694480509,-0.19586530013833797,0.31080905647100476
3.8279444357933428,0.8972492567277476,2.8772722365466787,-0.7580485123357906
1.3751639285258053,-0.23313207796045685,0.6445407046239421,2.2210880404292865
-1.0146015759923075,-0.7435960295088448,-0.7266354278002976,-0.6970045633275174
0.6758977045127502,0.3849938087479083,0.02429301469804927,0.66617134485186
0.20001140906638587,0.7172358071943838,0.36272765411181856,1.36977848420946
-0.0032639180138657187,-0.3000105984884774,0.4193783765975042,-0.2159866002422439
0.9538819379762198,0.5446678079208929,0.46707474540795624,0.8932582205905005
1.3424670999728563,1.0428754765829538,0.4737791720643135,-0.5395350756746722
0.4256155798230003,-0.20695643620832396,-0.11555094637869141,-1.0014717147388617
0.34143389209395436,-0.8135155419815723,0.6700873183359126,-0.8046007926278246
3.35510724336946,0.3476505985155095,2.201589362827215,1.1096379605893194
-0.008941525708000497,0.24754574096284754,-0.41716235947388897,1.0732116633595243
-0.34156525182089575,1.0988127684144084,-0.35812287389811676,-0.91384072680268
0.554966050772993,-1.284580778805345,0.7286757917112648,1.0397104662555745
1.6024402373384867,-0.6616129303555477,1.2639271239742904,-0.9123901147143638
0.9722050497357702,-0.8381669607156745,0.836747615274281,0.18999209803699263
0.9564425325116501,-1.7340148462328515,1.234557515096994,0.7144244011768736
1.196378662470996,0.1264345551969962,-0.02733219519895805,-2.0846616824632984
