windows_run_0,window_mean
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
13,13.0
14,14.0
15,15.0
16,16.0
17,17.0
18,18.0
19,19.0
20,20.0
21,21.0
22,22.0
23,23.0
24,24.0
25,25.0
26,26.0
27,27.0
28,28.0
29,29.0
30,30.0
31,31.0
32,32.0
33,33.0
34,34.0
35,35.0
36,36.0
37,37.0
38,38.0
39,39.0
40,40.0
35,35.0
42,42.0
43,43.0
44,44.0
45,45.0
46,46.0
47,47.0
48,48.0
49,49.0
35,35.0
51,51.0
52,52.0
49,49.0
54,54.0
49,49.0
56,56.0
57,57.0
49,49.0
59,59.0
49,49.0
61,61.0
62,62.0
63,63.0
64,64.0
49,49.0
35,35.0
35,35.0
35,35.0
69,69.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
79,79.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
86,86.0
87,87.0
35,35.0
49,49.0
90,90.0
91,91.0
49,49.0
49,49.0
94,94.0
95,95.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
105,105.0
49,49.0
70,70.0
70,70.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
114,114.0
49,49.0
49,49.0
117,117.0
118,118.0
99,99.0
120,120.0
70,70.0
122,122.0
123,123.0
124,124.0
125,125.0
99,99.0
99,99.0
128,128.0
129,129.0
99,99.0
131,131.0
132,132.0
133,133.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
35,35.0
49,49.0
152,152.0
70,70.0
35,35.0
155,155.0
49,49.0
35,35.0
35,35.0
35,35.0
160,160.0
49,49.0
35,35.0
163,163.0
35,35.0
165,165.0
166,166.0
70,70.0
168,168.0
169,169.0
170,170.0
35,35.0
172,172.0
173,173.0
35,35.0
175,175.0
35,35.0
177,177.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
183,183.0
35,35.0
185,185.0
35,35.0
35,35.0
35,35.0
189,189.0
190,190.0
49,49.0
192,192.0
49,49.0
194,194.0
195,195.0
49,49.0
49,49.0
198,198.0
199,199.0
200,200.0
201,201.0
202,202.0
35,35.0
49,49.0
49,49.0
35,35.0
207,207.0
208,208.0
209,209.0
35,35.0
211,211.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
219,219.0
220,220.0
221,221.0
222,222.0
223,223.0
224,224.0
49,49.0
49,49.0
49,49.0
228,228.0
35,35.0
230,230.0
35,35.0
232,232.0
233,233.0
234,234.0
235,235.0
236,236.0
237,237.0
238,238.0
49,49.0
49,49.0
49,49.0
49,49.0
243,243.0
244,244.0
35,35.0
246,246.0
247,247.0
35,35.0
249,249.0
250,250.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
70,70.0
35,35.0
266,266.0
49,49.0
49,49.0
49,49.0
270,270.0
271,271.0
272,272.0
49,49.0
274,274.0
275,275.0
49,49.0
277,277.0
278,278.0
49,49.0
35,35.0
49,49.0
282,282.0
283,283.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
99,99.0
295,295.0
296,296.0
70,70.0
70,70.0
35,35.0
35,35.0
35,35.0
99,99.0
99,99.0
99,99.0
35,35.0
70,70.0
35,35.0
35,35.0
70,70.0
310,310.0
311,311.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
319,319.0
320,320.0
35,35.0
35,35.0
35,35.0
35,35.0
325,325.0
326,326.0
35,35.0
328,328.0
329,329.0
35,35.0
35,35.0
35,35.0
35,35.0
334,334.0
335,335.0
336,336.0
337,337.0
49,49.0
339,339.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
346,346.0
347,347.0
70,70.0
349,349.0
49,49.0
351,351.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
70,70.0
70,70.0
361,361.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
70,70.0
70,70.0
35,35.0
49,49.0
70,70.0
375,375.0
376,376.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
70,70.0
405,405.0
70,70.0
49,49.0
70,70.0
70,70.0
410,410.0
35,35.0
412,412.0
49,49.0
35,35.0
415,415.0
35,35.0
35,35.0
418,418.0
35,35.0
35,35.0
421,421.0
35,35.0
423,423.0
35,35.0
49,49.0
35,35.0
70,70.0
428,428.0
70,70.0
430,430.0
35,35.0
70,70.0
70,70.0
434,434.0
35,35.0
35,35.0
35,35.0
438,438.0
439,439.0
440,440.0
441,441.0
442,442.0
443,443.0
444,444.0
445,445.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
451,451.0
452,452.0
453,453.0
454,454.0
455,455.0
456,456.0
49,49.0
49,49.0
459,459.0
460,460.0
49,49.0
49,49.0
35,35.0
464,464.0
35,35.0
35,35.0
467,467.0
49,49.0
35,35.0
49,49.0
35,35.0
472,472.0
473,473.0
35,35.0
475,475.0
35,35.0
49,49.0
478,478.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
485,485.0
49,49.0
49,49.0
70,70.0
489,489.0
49,49.0
491,491.0
492,492.0
493,493.0
49,49.0
49,49.0
49,49.0
35,35.0
35,35.0
499,499.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
505,505.0
506,506.0
507,507.0
508,508.0
35,35.0
510,510.0
511,511.0
512,512.0
49,49.0
514,514.0
515,515.0
399,399.0
517,517.0
518,518.0
49,49.0
520,520.0
49,49.0
522,522.0
523,523.0
524,524.0
525,525.0
526,526.0
527,527.0
528,528.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
70,70.0
543,543.0
70,70.0
545,545.0
70,70.0
70,70.0
548,548.0
70,70.0
550,550.0
70,70.0
99,99.0
49,49.0
554,554.0
70,70.0
70,70.0
557,557.0
558,558.0
70,70.0
70,70.0
70,70.0
562,562.0
563,563.0
564,564.0
99,99.0
566,566.0
567,567.0
35,35.0
35,35.0
49,49.0
571,571.0
572,572.0
573,573.0
399,399.0
35,35.0
576,576.0
35,35.0
578,578.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
565,565.0
49,49.0
35,35.0
49,49.0
99,99.0
49,49.0
99,99.0
399,399.0
35,35.0
99,99.0
35,35.0
99,99.0
70,70.0
35,35.0
70,70.0
35,35.0
70,70.0
99,99.0
70,70.0
35,35.0
35,35.0
49,49.0
399,399.0
49,49.0
99,99.0
70,70.0
99,99.0
99,99.0
99,99.0
99,99.0
35,35.0
99,99.0
282,282.0
49,49.0
99,99.0
49,49.0
141,141.0
49,49.0
49,49.0
35,35.0
99,99.0
282,282.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
141,141.0
99,99.0
99,99.0
99,99.0
99,99.0
99,99.0
70,70.0
70,70.0
99,99.0
99,99.0
99,99.0
141,141.0
70,70.0
70,70.0
70,70.0
70,70.0
99,99.0
99,99.0
99,99.0
141,141.0
141,141.0
141,141.0
199,199.0
199,199.0
199,199.0
282,282.0
141,141.0
70,70.0
70,70.0
399,399.0
282,282.0
49,49.0
141,141.0
49,49.0
35,35.0
49,49.0
141,141.0
49,49.0
99,99.0
49,49.0
99,99.0
49,49.0
35,35.0
99,99.0
35,35.0
35,35.0
99,99.0
99,99.0
99,99.0
199,199.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
49,49.0
49,49.0
99,99.0
99,99.0
282,282.0
49,49.0
399,399.0
99,99.0
282,282.0
70,70.0
399,399.0
141,141.0
282,282.0
70,70.0
282,282.0
70,70.0
35,35.0
70,70.0
70,70.0
35,35.0
282,282.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
282,282.0
282,282.0
49,49.0
49,49.0
99,99.0
99,99.0
199,199.0
99,99.0
282,282.0
282,282.0
282,282.0
70,70.0
282,282.0
99,99.0
282,282.0
49,49.0
49,49.0
49,49.0
49,49.0
282,282.0
282,282.0
282,282.0
282,282.0
282,282.0
49,49.0
282,282.0
70,70.0
70,70.0
282,282.0
35,35.0
49,49.0
70,70.0
49,49.0
35,35.0
35,35.0
35,35.0
282,282.0
70,70.0
35,35.0
35,35.0
35,35.0
70,70.0
35,35.0
35,35.0
70,70.0
35,35.0
70,70.0
70,70.0
282,282.0
282,282.0
282,282.0
282,282.0
49,49.0
99,99.0
282,282.0
282,282.0
99,99.0
99,99.0
99,99.0
282,282.0
99,99.0
99,99.0
99,99.0
282,282.0
282,282.0
199,199.0
282,282.0
99,99.0
49,49.0
99,99.0
282,282.0
99,99.0
49,49.0
99,99.0
282,282.0
99,99.0
282,282.0
282,282.0
99,99.0
141,141.0
35,35.0
399,399.0
35,35.0
399,399.0
35,35.0
35,35.0
399,399.0
35,35.0
399,399.0
399,399.0
282,282.0
35,35.0
399,399.0
35,35.0
399,399.0
399,399.0
49,49.0
49,49.0
399,399.0
399,399.0
282,282.0
399,399.0
399,399.0
399,399.0
399,399.0
282,282.0
282,282.0
399,399.0
49,49.0
399,399.0
35,35.0
399,399.0
282,282.0
282,282.0
49,49.0
282,282.0
70,70.0
399,399.0
399,399.0
399,399.0
49,49.0
49,49.0
399,399.0
399,399.0
49,49.0
49,49.0
49,49.0
399,399.0
399,399.0
282,282.0
49,49.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
35,35.0
399,399.0
35,35.0
399,399.0
35,35.0
35,35.0
35,35.0
399,399.0
35,35.0
35,35.0
49,49.0
49,49.0
35,35.0
35,35.0
99,99.0
35,35.0
35,35.0
35,35.0
70,70.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
399,399.0
70,70.0
282,282.0
399,399.0
49,49.0
49,49.0
49,49.0
399,399.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
99,99.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
35,35.0
35,35.0
49,49.0
49,49.0
49,49.0
70,70.0
70,70.0
49,49.0
70,70.0
70,70.0
282,282.0
70,70.0
35,35.0
70,70.0
70,70.0
35,35.0
35,35.0
35,35.0
399,399.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
35,35.0
49,49.0
35,35.0
49,49.0
49,49.0
49,49.0
49,49.0
49,49.0
35,35.0
49,49.0
35,35.0
565,565.0
49,49.0
49,49.0
565,565.0
565,565.0
35,35.0
99,99.0
35,35.0
35,35.0
565,565.0
565,565.0
70,70.0
565,565.0
70,70.0
141,141.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
70,70.0
49,49.0
49,49.0
565,565.0
49,49.0
70,70.0
70,70.0
565,565.0
565,565.0
282,282.0
565,565.0
565,565.0
565,565.0
35,35.0
565,565.0
35,35.0
35,35.0
35,35.0
565,565.0
99,99.0
282,282.0
565,565.0
49,49.0
282,282.0
565,565.0
565,565.0
49,49.0
565,565.0
141,141.0
49,49.0
49,49.0
141,141.0
49,49.0
565,565.0
70,70.0
565,565.0
565,565.0
565,565.0
282,282.0
35,35.0
99,99.0
99,99.0
565,565.0
565,565.0
35,35.0
399,399.0
565,565.0
565,565.0
35,35.0
35,35.0
35,35.0
565,565.0
565,565.0
565,565.0
565,565.0
565,565.0
49,49.0
199,199.0
99,99.0
99,99.0
565,565.0
565,565.0
565,565.0
565,565.0
565,565.0
49,49.0
99,99.0
99,99.0
99,99.0
99,99.0
565,565.0
99,99.0
282,282.0
565,565.0
565,565.0
565,565.0
565,565.0
99,99.0
565,565.0
99,99.0
565,565.0
141,141.0
199,199.0
565,565.0
141,141.0
565,565.0
35,35.0
49,49.0
141,141.0
199,199.0
141,141.0
99,99.0
141,141.0
141,141.0
141,141.0
49,49.0
141,141.0
199,199.0
199,199.0
99,99.0
199,199.0
141,141.0
35,35.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
199,199.0
